,fecha,prediction,t_venta,type,venta,prediction_ventan,item_id,rubro_id
57,2021-09-09,0.5408662557601929,0.5106295228043332,training,4.574000000000001,5.028365338672699,86943,1
58,2021-09-10,0.4113932251930237,0.43702648871701155,training,3.606,3.30995479280588,86943,1
59,2021-09-11,0.6319774389266968,0.6274045097505696,training,6.543999999999998,6.633939019817433,86943,1
60,2021-09-12,0.47273385524749756,0.476337673535916,training,4.1,4.0525886335860415,86943,1
61,2021-09-13,0.45216456055641174,0.39249972014118206,training,3.104000000000001,3.7902966909429034,86943,1
62,2021-09-14,0.33849653601646423,0.28523873532123206,training,2.1080000000000005,2.5679988221176675,86943,1
63,2021-09-15,0.25812938809394836,0.21129690569472667,training,1.5659999999999998,1.8971327976554466,86943,1
64,2021-09-16,0.5290440320968628,0.5502019874852547,training,5.176,4.846462913013884,86943,1
65,2021-09-17,0.12582272291183472,0.12466920529009758,training,1.0499999999999998,1.056137667685309,86943,1
66,2021-09-18,0.7465446591377258,0.7261444635441393,training,8.743999999999998,9.273028096330798,86943,1
67,2021-09-19,0.7420649528503418,0.7241594044963924,training,8.694000000000003,9.154449756648887,86943,1
68,2021-09-20,0.8428523540496826,0.8339869565821874,training,11.886,12.185495990835468,86943,1
69,2021-09-21,0.6189439296722412,0.6038907068777454,training,6.097999999999999,6.380384246362263,86943,1
70,2021-09-22,0.5239774584770203,0.4731468880917623,training,4.058,4.770196149724277,86943,1
71,2021-09-23,0.34857985377311707,0.33502046937439833,training,2.536,2.662468197382708,86943,1
72,2021-09-24,0.6268143057823181,0.6377995564731985,training,6.749999999999999,6.532469513042731,86943,1
73,2021-09-25,0.6680687665939331,0.633997013454619,training,6.674,7.3824477787651865,86943,1
74,2021-09-26,0.7057210206985474,0.7460550133041469,training,9.26,8.241658344390121,86943,1
75,2021-09-27,0.6386466026306152,0.6562696910468464,training,7.130000000000001,6.7670318376227,86943,1
76,2021-09-28,0.5935017466545105,0.6055181024857502,training,6.128000000000001,5.909439569711165,86943,1
77,2021-09-29,0.4368319511413574,0.3877698873609222,training,3.0540000000000003,3.6036783651835274,86943,1
78,2021-09-30,0.4741595983505249,0.48159770530776624,training,4.17,4.071292602912693,86943,1
79,2021-10-01,0.6086398363113403,0.5796616897828829,training,5.666,6.185902526144032,86943,1
80,2021-10-02,0.7254698872566223,0.724795735173165,training,8.709999999999999,8.726979797570783,86943,1
81,2021-10-03,0.6094170808792114,0.5440301923142338,training,5.078,6.200391994483007,86943,1
82,2021-10-04,0.6881357431411743,0.6776859366418952,training,7.594000000000001,7.8299248289010315,86943,1
83,2021-10-05,0.5667554140090942,0.5113211432201515,training,4.584,5.446719914524013,86943,1
84,2021-10-06,0.5203312039375305,0.47390899564087424,training,4.068,4.7159257367865095,86943,1
85,2021-10-07,0.6095414161682129,0.6076773410621336,training,6.167999999999999,6.202712574096925,86943,1
86,2021-10-08,0.5623531341552734,0.5827748347206944,training,5.72,5.373586257964769,86943,1
87,2021-10-09,0.6842738389968872,0.6991666663861138,training,8.086,7.741989599910873,86943,1
88,2021-10-10,0.9078088402748108,0.8710186570125272,training,13.183999999999997,14.602977468910279,86943,1
89,2021-10-11,0.7913769483566284,0.7759318417905973,training,10.086,10.538754479946144,86943,1
90,2021-10-12,0.8183654546737671,0.759942562462614,training,9.636000000000001,11.374724215266962,86943,1
91,2021-10-13,0.5552129745483398,0.5138007621356613,training,4.62,5.256729005006658,86943,1
92,2021-10-14,0.4247135519981384,0.3862440131957398,training,3.0380000000000003,3.461339281702954,86943,1
93,2021-10-15,0.6628996729850769,0.6555095727479813,training,7.113999999999999,7.270901407949589,86943,1
94,2021-10-16,0.6835964918136597,0.6546526459700831,training,7.095999999999995,7.726656977858342,86943,1
95,2021-10-17,0.4072819948196411,0.38490390543004416,training,3.024,3.2642766057053327,86943,1
96,2021-10-18,0.6402214765548706,0.6294449953449053,training,6.5840000000000005,6.798797902587752,86943,1
97,2021-10-19,0.8401230573654175,0.7597974223718758,training,9.631999999999994,12.092559106196834,86943,1
98,2021-10-20,0.5388888716697693,0.46931360674708605,training,4.008,4.997550903294677,86943,1
99,2021-10-21,0.4984508156776428,0.4713116650045984,training,4.034,4.4008157760304645,86943,1
100,2021-10-22,0.8008372783660889,0.7780837773363019,training,10.148,10.825156468149533,86943,1
101,2021-10-23,0.7934096455574036,0.7817353198303406,training,10.254,10.599701435062721,86943,1
102,2021-10-24,0.5934671759605408,0.6108937108390078,training,6.228,5.908820545813451,86943,1
103,2021-10-25,0.44593071937561035,0.4365235276290532,training,3.5999999999999996,3.7135268561079604,86943,1
104,2021-10-26,0.4235234260559082,0.38662604780781795,training,3.042,3.4475999841079235,86943,1
105,2021-10-27,0.7189775705337524,0.7067359900675995,training,8.265999999999998,8.56468480885449,86943,1
106,2021-10-28,0.494727224111557,0.4742134176895469,training,4.072,4.3489472968273395,86943,1
107,2021-10-29,0.5346364974975586,0.5089645582935611,training,4.55,4.931816843206958,86943,1
108,2021-10-30,0.7907915115356445,0.7946815186286109,training,10.638,10.521260626152488,86943,1
109,2021-10-31,0.5381008386611938,0.5230269875654411,training,4.756000000000001,4.9853145812937125,86943,1
110,2021-11-01,0.8071794509887695,0.8039844139893938,training,10.922,11.021128895756197,86943,1
111,2021-11-02,0.6419641971588135,0.6058427595740478,training,6.133999999999999,6.834100974775528,86943,1
112,2021-11-03,0.6244352459907532,0.5764064918242511,training,5.61,6.486169563645921,86943,1
113,2021-11-04,0.685122013092041,0.6654616140097385,training,7.326000000000002,7.761227100825295,86943,1
114,2021-11-05,0.6165872812271118,0.5945368569040704,training,5.928,6.33544516912337,86943,1
115,2021-11-06,0.8719440698623657,0.8710186570125272,training,13.183999999999997,13.218058937552309,86943,1
116,2021-11-07,0.6649690866470337,0.6823273195052777,training,7.698000000000002,7.315378996056394,86943,1
117,2021-11-08,0.7928271889686584,0.7881278458616562,training,10.441999999999997,10.582204637129212,86943,1
118,2021-11-09,0.2700948417186737,0.22021536728033533,training,1.6260000000000003,1.988381082493024,86943,1
119,2021-11-10,0.06110145151615143,0.005678235171371849,training,0.506,0.7386250083835226,86943,1
120,2021-11-11,0.500353217124939,0.47238327231378424,training,4.048,4.427509461208374,86943,1
121,2021-11-12,0.4997730255126953,0.47406123668710964,training,4.07,4.419354507269984,86943,1
122,2021-11-13,0.8246789574623108,0.8277687108525118,training,11.679999999999998,11.578869684139262,86943,1
123,2021-11-14,0.6546225547790527,0.7071105863259298,training,8.274999999999999,7.095368651877669,86943,1
124,2021-11-15,0.6122199296951294,0.6289358846671692,training,6.574000000000001,6.252886043808621,86943,1
125,2021-11-16,0.34955155849456787,0.3462054532892008,training,2.6400000000000006,2.671703073748111,86943,1
126,2021-11-17,0.28722962737083435,0.2046231478278851,training,1.5220000000000002,2.1240777609443,86943,1
127,2021-11-18,0.6607258915901184,0.6569335684348379,training,7.143999999999998,7.224436840476487,86943,1
128,2021-11-19,0.4689518213272095,0.47694246194606216,training,4.107999999999999,4.003306598095117,86943,1
129,2021-11-20,0.7394188642501831,0.6996759338511697,training,8.098,9.085051519110884,86943,1
130,2021-11-21,0.7265427708625793,0.7762797409456038,training,10.096000000000002,8.75406365374926,86943,1
131,2021-11-22,0.6210042238235474,0.5783861351446328,training,5.644,6.419897622524862,86943,1
132,2021-11-23,0.22292111814022064,0.2049290177818156,training,1.524,1.64447915379617,86943,1
133,2021-11-24,0.49187442660331726,0.5092425517686102,training,4.5539999999999985,4.309545979842223,86943,1
134,2021-11-25,0.4360561966896057,0.4321368480719257,training,3.548,3.5944320497871383,86943,1
135,2021-11-26,0.3721984028816223,0.3877698873609222,training,3.0540000000000003,2.8936547751549297,86943,1
136,2021-11-27,0.6661661863327026,0.7020436682032282,training,8.154000000000002,7.341217191564931,86943,1
137,2021-11-28,0.6806236505508423,0.7203192242442182,training,8.597999999999997,7.659680296200065,86943,1
138,2021-11-29,0.40959876775741577,0.38452016106556697,training,3.0199999999999996,3.2899574471926973,86943,1
139,2021-11-30,0.6395583152770996,0.6169319207643461,training,6.3420000000000005,6.785405773623681,86943,1
140,2021-12-01,0.38001298904418945,0.341727396141892,training,2.5979999999999994,2.9733155648156107,86943,1
141,2021-12-02,0.6141958236694336,0.5758223056011126,training,5.6000000000000005,6.290122032318319,86943,1
142,2021-12-03,0.7071478366851807,0.7212828582768331,training,8.622,8.27589544991086,86943,1
143,2021-12-04,0.7954221367835999,0.8125621660637976,training,11.189999999999996,10.660359676743047,86943,1
144,2021-12-05,0.5089306831359863,0.4737566945034409,training,4.066,4.549512773172043,86943,1
145,2021-12-06,0.6065553426742554,0.6011630345071773,training,6.048,6.147186989336685,86943,1
146,2021-12-07,0.5363788604736328,0.5251661748973079,training,4.7879999999999985,4.958663068731729,86943,1
147,2021-12-08,0.45064491033554077,0.4304362947390071,training,3.5279999999999996,3.771467699033467,86943,1
148,2021-12-09,0.5031642317771912,0.5095203451043513,training,4.558000000000001,4.467194111850689,86943,1
149,2021-12-10,0.5761286020278931,0.5432676329224073,training,5.066,5.605241241869824,86943,1
150,2021-12-11,0.8947799205780029,0.9165867072570181,training,14.962,14.084917306992386,86943,1
151,2021-12-12,0.6634290814399719,0.6793883064314946,training,7.632,7.282257205354847,86943,1
152,2021-12-13,0.4982317090034485,0.5095897622002797,training,4.558999999999999,4.397749808014994,86943,1
153,2021-12-14,0.325777530670166,0.19907561722317588,training,1.4860000000000002,2.4523035529418706,86943,1
154,2021-12-15,0.2717429995536804,0.1786788662560499,training,1.3580000000000005,2.0011730866118884,86943,1
155,2021-12-16,0.5349611043930054,0.5456772524565214,training,5.103999999999998,4.936809182754695,86943,1
156,2021-12-17,0.7146445512771606,0.7067359900675995,training,8.265999999999998,8.457877487159546,86943,1
157,2021-12-18,0.44609808921813965,0.3891000952711877,training,3.0679999999999996,3.7155718562269433,86943,1
158,2021-12-19,0.7018415927886963,0.701284194072829,training,8.136,8.149207229650399,86943,1
159,2021-12-20,0.532770574092865,0.5395605337190369,training,5.008,4.90320091521336,86943,1
160,2021-12-21,0.42651796340942383,0.4304362947390071,training,3.5279999999999996,3.4822511401369347,86943,1
161,2021-12-22,0.4061462879180908,0.38452016106556697,training,3.0199999999999996,3.251743791572591,86943,1
162,2021-12-23,0.29885974526405334,0.2731324897033404,training,2.0119999999999996,2.219674573830912,86943,1
163,2021-12-24,0.18648982048034668,0.11783301399635532,training,1.0140000000000002,1.4062199796634798,86943,1
164,2021-12-25,0.4648907482624054,0.4346737074840859,training,3.5780000000000003,3.950923590719822,86943,1
165,2021-12-26,0.6008206605911255,0.606275211204272,training,6.142,6.041748994907743,86943,1
166,2021-12-27,0.4034396708011627,0.6573124147359426,validation,7.152000000000003,3.222023877442565,86943,1
167,2021-12-28,0.4987425208091736,0.7428829643338065,validation,9.175999999999998,4.404900319814879,86943,1
168,2021-12-29,0.5621337890625,0.6798350529520248,validation,7.642000000000001,5.369964125690914,86943,1
169,2021-12-30,0.6227116584777832,0.5719443339972713,validation,5.534000000000002,6.452803933739496,86943,1
170,2021-12-31,0.42728325724601746,0.43111741570435963,validation,3.5359999999999996,3.4911499331919256,86943,1
171,2022-01-01,0.8061362504959106,0.6029654601189289,validation,6.080999999999999,10.988672369320136,86943,1
172,2022-01-02,0.8358057737350464,0.7214432302353669,validation,8.626,11.946884549190974,86943,1
173,2022-01-03,0.8601148724555969,0.7799138681189511,validation,10.201,12.788788046551065,86943,1
174,2022-01-04,0.6823058128356934,0.6337958377844319,validation,6.6699999999999955,7.697515206918663,86943,1
175,2022-01-05,0.5942036509513855,0.8706920764372313,validation,13.172000000000002,5.922019891328663,86943,1
176,2022-01-06,0.7818129658699036,0.6318794193613709,validation,6.631999999999997,10.256264883497623,86943,1
177,2022-01-07,0.422762006521225,0.6666184624108628,validation,7.351000000000001,3.438832050512562,86943,1
178,2022-01-08,0.8082557916641235,0.901350693262526,validation,14.344,11.054708597078546,86943,1
179,2022-01-09,0.5592742562294006,0.8138893237820225,validation,11.232,5.322931441907297,86943,1
180,2022-01-10,0.9063153862953186,,prediction,,14.5427027661578,86943,1
181,2022-01-11,0.8019819855690002,,prediction,,10.860289985177934,86943,1
182,2022-01-12,0.6760978102684021,,prediction,,7.558700958275189,86943,1
183,2022-01-13,0.6368997097015381,,prediction,,6.731947393820607,86943,1
184,2022-01-14,0.5445426106452942,,prediction,,5.086076993041492,86943,1
185,2022-01-15,0.7047283053398132,,prediction,,8.21791225761342,86943,1
186,2022-01-16,0.33971327543258667,,prediction,,2.5792677643624047,86943,1
187,2022-01-17,0.7411603927612305,,prediction,,9.130672551318112,86943,1
188,2022-01-18,0.5407633781433105,,prediction,,5.026758254904377,86943,1
189,2022-01-19,0.6245061159133911,,prediction,,6.487544673685016,86943,1
190,2022-01-20,0.7065174579620361,,prediction,,8.260753610634932,86943,1
191,2022-01-21,0.5405918955802917,,prediction,,5.024080423773744,86943,1
192,2022-01-22,0.721391499042511,,prediction,,8.624709538096592,86943,1
193,2022-01-23,0.6976381540298462,,prediction,,8.0500782305706,86943,1
