,item_id,epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,validation_mse,validation_rmse,validation_mae,validation_mape
0,190536,40,14,180,3.611758348282096,13.044798366385416,2.747248163815326,15.757717429901424,3.611758348282096,35.370122986097385,4.727946222613444,20.095030166072274
