,item_id,epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,validation_mse,validation_rmse,validation_mae,validation_mape
0,35273,29,14,180,1.3137141404056665,1.725844842701799,0.8292862556894992,12.747998334323176,1.3137141404056665,99.64871431509127,7.88807807762457,267.21456415298263
