,fecha,prediction,t_venta,type,venta,prediction_ventan,item_id,rubro_id
56,2021-09-08,0.4049730896949768,0.3979400086720376,training,3.999999999999999,4.081630526912963,494937,61
57,2021-09-09,0.273329496383667,0.2430380486862945,training,2.5,2.752835187830454,494937,61
58,2021-09-10,0.02728646993637085,0.0,training,1.0,1.1296903625852743,494937,61
59,2021-09-11,0.14277590811252594,0.0,training,1.0,1.778471227338593,494937,61
60,2021-09-12,0.5873954892158508,0.6020599913279623,training,6.999999999999998,6.7343796291121425,494937,61
61,2021-09-13,0.756432294845581,0.7403626894942439,training,9.999999999999996,10.414641877673468,494937,61
62,2021-09-14,0.7102804183959961,0.698970004336019,training,9.000000000000002,9.263852779277448,494937,61
63,2021-09-15,0.4705314636230469,0.47712125471966244,training,5.0,4.909645901522717,494937,61
64,2021-09-16,0.7265815138816833,0.698970004336019,training,9.000000000000002,9.656424431294527,494937,61
65,2021-09-17,0.7810223698616028,0.8129133566428556,training,12.0,11.079594773430001,494937,61
66,2021-09-18,0.5860506892204285,0.6020599913279623,training,6.999999999999998,6.710467037545833,494937,61
67,2021-09-19,0.7324931621551514,0.7403626894942439,training,9.999999999999996,9.802472212057598,494937,61
68,2021-09-20,0.7986047863960266,0.7781512503836437,training,11.0,11.57867169304349,494937,61
69,2021-09-21,0.39529627561569214,0.3979400086720376,training,3.999999999999999,3.9696553523912756,494937,61
70,2021-09-22,0.35986214876174927,0.3979400086720376,training,3.999999999999999,3.5802812284448766,494937,61
71,2021-09-23,0.4097808003425598,0.3979400086720376,training,3.999999999999999,4.138197529768706,494937,61
72,2021-09-24,0.3147963285446167,0.3010299956639812,training,3.0,3.1288235595931413,494937,61
73,2021-09-25,0.4737813472747803,0.47712125471966244,training,5.0,4.95403444720424,494937,61
74,2021-09-26,0.3811022639274597,0.3979400086720376,training,3.999999999999999,3.8098580506633235,494937,61
75,2021-09-27,0.33138197660446167,0.3010299956639812,training,3.0,3.2895523491432144,494937,61
76,2021-09-28,0.49977898597717285,0.5440680443502757,training,6.000000000000001,5.321337550238692,494937,61
77,2021-09-29,0.29289108514785767,0.3010299956639812,training,3.0,2.9257359117228656,494937,61
78,2021-09-30,0.47057604789733887,0.47712125471966244,training,5.0,4.910252611507422,494937,61
79,2021-10-01,0.5812065601348877,0.6020599913279623,training,6.999999999999998,6.624942198017588,494937,61
80,2021-10-02,0.6811683177947998,0.698970004336019,training,9.000000000000002,8.598388261330898,494937,61
81,2021-10-03,0.48054587841033936,0.47712125471966244,training,5.0,5.0474999587879585,494937,61
82,2021-10-04,0.7115844488143921,0.7403626894942439,training,9.999999999999996,9.294717759511231,494937,61
83,2021-10-05,0.35260486602783203,0.3010299956639812,training,3.0,3.5043783426809254,494937,61
84,2021-10-06,0.3934442400932312,0.3979400086720376,training,3.999999999999999,3.9485075334456665,494937,61
85,2021-10-07,0.6041130423545837,0.5740312677277188,training,6.499999999999999,7.0379081289330685,494937,61
86,2021-10-08,0.7186408638954163,0.698970004336019,training,9.000000000000002,9.463352573287978,494937,61
87,2021-10-09,0.3154944181442261,0.3010299956639812,training,3.0,3.1354656116071373,494937,61
88,2021-10-10,0.3247244954109192,0.3010299956639812,training,3.0,3.2242974502720188,494937,61
89,2021-10-11,0.3350774049758911,0.3010299956639812,training,3.0,3.326208045481841,494937,61
90,2021-10-12,0.4492344856262207,0.3979400086720376,training,3.999999999999999,4.626838901130636,494937,61
91,2021-10-13,0.520148515701294,0.5440680443502757,training,6.000000000000001,5.624887555388661,494937,61
92,2021-10-14,0.47239845991134644,0.47712125471966244,training,5.0,4.935105669125999,494937,61
93,2021-10-15,0.5797207355499268,0.5440680443502757,training,6.000000000000001,6.598900033146076,494937,61
94,2021-10-16,0.35956257581710815,0.3979400086720376,training,3.999999999999999,3.5771228756240827,494937,61
95,2021-10-17,0.7212205529212952,0.7403626894942439,training,9.999999999999996,9.52568935649162,494937,61
96,2021-10-18,0.3417345881462097,0.3010299956639812,training,3.0,3.393034195210931,494937,61
97,2021-10-19,0.45088672637939453,0.47712125471966244,training,5.0,4.64828655944776,494937,61
98,2021-10-20,0.1531946063041687,0.17609125905568132,training,2.0000000000000004,1.8459325440404148,494937,61
99,2021-10-21,0.5404000878334045,0.5440680443502757,training,6.000000000000001,5.941128483960421,494937,61
100,2021-10-22,0.8291682004928589,0.8129133566428556,training,12.0,12.495786405300567,494937,61
101,2021-10-23,0.5319256782531738,0.5440680443502757,training,6.000000000000001,5.806998798024376,494937,61
102,2021-10-24,0.4601294994354248,0.47712125471966244,training,5.0,4.76978320374754,494937,61
103,2021-10-25,0.40199369192123413,0.3979400086720376,training,3.999999999999999,4.046888238941685,494937,61
104,2021-10-26,0.3101261854171753,0.3010299956639812,training,3.0,3.084662526504906,494937,61
105,2021-10-27,0.4518861770629883,0.47712125471966244,training,5.0,4.661300044012232,494937,61
106,2021-10-28,0.4840085506439209,0.47712125471966244,training,5.0,5.095909997917997,494937,61
107,2021-10-29,0.7169745564460754,0.7403626894942439,training,9.999999999999996,9.423283546265655,494937,61
108,2021-10-30,0.6262899041175842,0.6532125137753438,training,8.000000000000002,7.459017039419777,494937,61
109,2021-10-31,0.5508025288581848,0.5440680443502757,training,6.000000000000001,6.1093930372249154,494937,61
110,2021-11-01,0.5825729966163635,0.5440680443502757,training,6.000000000000001,6.648970611144579,494937,61
111,2021-11-02,0.4981924891471863,0.47712125471966244,training,5.0,5.298287553298704,494937,61
112,2021-11-03,0.7802879810333252,0.8129133566428556,training,12.0,11.05918552682977,494937,61
113,2021-11-04,0.7797760367393494,0.7781512503836437,training,11.0,11.04497859079173,494937,61
114,2021-11-05,0.6441290378570557,0.6532125137753438,training,8.000000000000002,7.813715618008054,494937,61
115,2021-11-06,0.3159016966819763,0.3010299956639812,training,3.0,3.1393456433845754,494937,61
116,2021-11-07,0.3159433603286743,0.3010299956639812,training,3.0,3.1397427667980793,494937,61
117,2021-11-08,0.6962093710899353,0.7403626894942439,training,9.999999999999996,8.936635674376069,494937,61
118,2021-11-09,0.3530471920967102,0.3010299956639812,training,3.0,3.508968359404209,494937,61
119,2021-11-10,0.36720365285873413,0.3521825181113626,training,3.5,3.6583664418674644,494937,61
120,2021-11-11,0.40696895122528076,0.3979400086720376,training,3.999999999999999,4.105037620650299,494937,61
121,2021-11-12,0.46630990505218506,0.47712125471966244,training,5.0,4.85247949443062,494937,61
122,2021-11-13,0.5526217818260193,0.6020599913279623,training,6.999999999999998,6.13923663989818,494937,61
123,2021-11-14,0.10693743079900742,0.0,training,1.0,1.5583939916130194,494937,61
124,2021-11-15,0.5920193195343018,0.6020599913279623,training,6.999999999999998,6.817165653724505,494937,61
125,2021-11-16,0.4074304699897766,0.3979400086720376,training,3.999999999999999,4.110465557405438,494937,61
126,2021-11-17,0.45909154415130615,0.47712125471966244,training,5.0,4.7560100005823145,494937,61
127,2021-11-18,0.3210790753364563,0.3010299956639812,training,3.0,3.188987563451705,494937,61
128,2021-11-19,0.41407889127731323,0.3979400086720376,training,3.999999999999999,4.1893012953343485,494937,61
129,2021-11-20,0.6319952607154846,0.6532125137753438,training,8.000000000000002,7.570876876837081,494937,61
130,2021-11-21,0.31796199083328247,0.3010299956639812,training,3.0,3.1590293627709007,494937,61
131,2021-11-22,0.6379084587097168,0.6020599913279623,training,6.999999999999998,7.688372941170204,494937,61
132,2021-11-23,0.3473554253578186,0.3010299956639812,training,3.0,3.450260371693794,494937,61
133,2021-11-24,0.0365210622549057,0.0,training,1.0,1.1754597773561133,494937,61
134,2021-11-25,0.7003828287124634,0.698970004336019,training,9.000000000000002,9.032584455779746,494937,61
135,2021-11-26,0.5966178774833679,0.6020599913279623,training,6.999999999999998,6.900378039796875,494937,61
136,2021-11-27,0.5615993738174438,0.6020599913279623,training,6.999999999999998,6.288352507141528,494937,61
137,2021-11-28,0.19707848131656647,0.17609125905568132,training,2.0000000000000004,2.1485346489379453,494937,61
138,2021-11-29,0.8087248206138611,0.8129133566428556,training,12.0,11.875224674442842,494937,61
139,2021-11-30,0.39601951837539673,0.3979400086720376,training,3.999999999999999,3.9779383536282555,494937,61
140,2021-12-01,0.5925993323326111,0.6020599913279623,training,6.999999999999998,6.827612678368714,494937,61
141,2021-12-02,0.4090921878814697,0.3979400086720376,training,3.999999999999999,4.130056916913984,494937,61
142,2021-12-03,0.3369159698486328,0.3010299956639812,training,3.0,3.3445616620473615,494937,61
143,2021-12-04,0.5236530303955078,0.5440680443502757,training,6.000000000000001,5.678562983993478,494937,61
144,2021-12-05,0.701953113079071,0.7403626894942439,training,9.999999999999996,9.068925064596876,494937,61
145,2021-12-06,0.7044236063957214,0.7403626894942439,training,9.999999999999996,9.126365578004032,494937,61
146,2021-12-07,0.49389129877090454,0.47712125471966244,training,5.0,5.236218085923791,494937,61
147,2021-12-08,0.4710308313369751,0.47712125471966244,training,5.0,4.916444937133612,494937,61
148,2021-12-09,0.31547075510025024,0.3010299956639812,training,3.0,3.135240292053682,494937,61
149,2021-12-10,0.41946184635162354,0.3979400086720376,training,3.999999999999999,4.254021456253375,494937,61
150,2021-12-11,0.5161833763122559,0.5440680443502757,training,6.000000000000001,5.564677143557292,494937,61
151,2021-12-12,0.28865402936935425,0.3010299956639812,training,3.0,2.8876219454523957,494937,61
152,2021-12-13,0.49606966972351074,0.47712125471966244,training,5.0,5.267576815586688,494937,61
153,2021-12-14,0.6498112082481384,0.6532125137753438,training,8.000000000000002,7.929789138793801,494937,61
154,2021-12-15,0.6132277846336365,0.6532125137753438,training,8.000000000000002,7.208386176102763,494937,61
155,2021-12-16,0.5788449048995972,0.6020599913279623,training,6.999999999999998,6.583590966357111,494937,61
156,2021-12-17,0.40406686067581177,0.3979400086720376,training,3.999999999999999,4.071037899335629,494937,61
157,2021-12-18,0.7367271780967712,0.8129133566428556,training,12.0,9.90830252083988,494937,61
158,2021-12-19,0.1852463185787201,0.17609125905568132,training,2.0000000000000004,2.0639121881611664,494937,61
159,2021-12-20,0.6831142902374268,0.698970004336019,training,9.000000000000002,8.641492902839786,494937,61
160,2021-12-21,0.4275186061859131,0.3979400086720376,training,3.999999999999999,4.3524004907750875,494937,61
161,2021-12-22,0.7582798004150391,0.7781512503836437,training,11.0,10.463303638042966,494937,61
162,2021-12-23,0.7855215072631836,0.7781512503836437,training,11.0,11.205385556735976,494937,61
163,2021-12-24,1.006237506866455,1.0,training,18.999999999999996,19.28932050017945,494937,61
164,2021-12-25,0.8670955896377563,0.9294189257142929,training,16.0,13.727383138443633,494937,61
165,2021-12-26,0.8472915291786194,0.8450980400142568,training,12.999999999999996,13.07088860400148,494937,61
166,2021-12-27,0.6044296622276306,0.47712125471966244,validation,5.0,7.0437702558483455,494937,61
167,2021-12-28,0.22279445827007294,0.7403626894942439,validation,9.999999999999996,2.340599824286412,494937,61
168,2021-12-29,0.42033320665359497,0.698970004336019,validation,9.000000000000002,4.264573608628414,494937,61
169,2021-12-30,0.8433372378349304,0.698970004336019,validation,9.000000000000002,12.943353355687597,494937,61
170,2021-12-31,0.6880969405174255,0.8750612633917001,validation,14.0,8.752746506637333,494937,61
171,2022-01-01,0.6113114953041077,0.7596678446896304,validation,10.499999999999998,7.1722471239353816,494937,61
172,2022-01-02,0.2866804003715515,0.6020599913279623,validation,6.999999999999998,2.869994929789981,494937,61
173,2022-01-03,0.34955066442489624,0.6532125137753438,validation,8.000000000000002,3.4728121614728575,494937,61
174,2022-01-04,0.4290494918823242,0.8750612633917001,validation,14.0,4.371300965980087,494937,61
175,2022-01-05,0.5867627859115601,0.47712125471966244,validation,5.0,6.723119977245992,494937,61
176,2022-01-06,0.5448460578918457,0.7403626894942439,validation,9.999999999999996,6.01255133582153,494937,61
177,2022-01-07,0.4626016616821289,0.5440680443502757,validation,6.000000000000001,4.802720566367757,494937,61
178,2022-01-08,0.222487211227417,0.0,validation,1.0,2.3382373111091206,494937,61
179,2022-01-09,0.5235477089881897,0.0,validation,1.0,5.676943552023307,494937,61
180,2022-01-10,0.48035603761672974,,prediction,,5.044857025587529,494937,61
181,2022-01-11,0.6762421727180481,,prediction,,8.490130147631112,494937,61
182,2022-01-12,0.4528238773345947,,prediction,,4.673536758801834,494937,61
183,2022-01-13,0.4836846590042114,,prediction,,5.091365435869244,494937,61
184,2022-01-14,0.37816321849823,,prediction,,3.77741769900462,494937,61
185,2022-01-15,0.20571079850196838,,prediction,,2.2117430585450375,494937,61
186,2022-01-16,0.6237936019897461,,prediction,,7.410534519764509,494937,61
187,2022-01-17,0.3492112159729004,,prediction,,3.469317537368971,494937,61
188,2022-01-18,0.5410470366477966,,prediction,,5.951476073856177,494937,61
189,2022-01-19,0.7236475348472595,,prediction,,9.584675069772556,494937,61
190,2022-01-20,0.8546406626701355,,prediction,,13.311022296011739,494937,61
191,2022-01-21,0.5599662065505981,,prediction,,6.260996078666549,494937,61
192,2022-01-22,0.5473262667655945,,prediction,,6.052713831687954,494937,61
193,2022-01-23,0.5675155520439148,,prediction,,6.388317457370966,494937,61
