,item_id,epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,validation_mse,validation_rmse,validation_mae,validation_mape
0,94768,45,14,180,4.187455717494244,17.534785385975237,2.5737434038909477,18.50078415859533,4.187455717494244,510.8009662690325,15.797273949253514,165.78929364165322
