,item_id,epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,validation_mse,validation_rmse,validation_mae,validation_mape
0,494935,24,14,180,0.6324545492605458,0.3999987568803601,0.3684125540774802,10.266885931569835,0.6324545492605458,15.69411734546571,3.340152114661414,152.87095717164036
