,item_id,epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,validation_mse,validation_rmse,validation_mae,validation_mape
0,1362,32,14,180,4.790547584648403,22.949346160780642,3.498792935579882,21.038452510330334,4.790547584648403,54.72279991013962,5.794308593625713,61.86899942070616
