,item_id,epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,validation_mse,validation_rmse,validation_mae,validation_mape
0,22619,46,14,180,1.3762092351379156,1.8939518588788866,1.039886932673778,12.548577273288947,1.3762092351379156,18.747101627355086,3.6552582906581788,55.307974718875165
