Unnamed: 0,item_id,epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,validation_mse,validation_rmse,validation_mae,validation_mape
0,1381,28,14,180,9.315322006498622,86.77522408475751,7.398032933085282,65.91438498127945,9.315322006498622,157.75424303507128,10.517886542972738,74.33905707489326
0,1384,14,14,180,18.367444603459266,337.3630212611449,14.189988644893884,20.67027884063454,18.367444603459266,960.1066540016724,24.650439041344345,27.853081894008103
0,1385,73,14,180,0.603414133950514,0.3641086170512489,0.4066736098125637,8.48299659266308,0.603414133950514,35.79719229452805,4.0204662513140415,112.54657939687912
0,1393,21,14,180,53.167074305861256,2826.737790244972,41.8930859107037,12.876043977527734,53.167074305861256,7406.268145519544,78.44382858197189,22.093372742402213
0,139967,49,14,180,1.351230825628732,1.8258247441293045,1.0655968955602133,13.8787899335413,1.351230825628732,62.18219564731786,6.919127000448185,107.61782829214312
0,1402,13,14,180,15.57772937279018,242.66565241188997,12.671972282970248,35.460465818749434,15.57772937279018,367.27617211939656,15.684843342557643,33.22501896488147
0,1403,18,14,180,31.14720207361391,970.1481970145388,24.69357437133016,31.495290076475808,31.14720207361391,1982.004876849235,33.09333908973051,52.02818679841764
0,1406,14,14,180,17.702524511015064,313.3793740630892,13.696435822797003,28.270906103254084,17.702524511015064,7853.049808789733,72.2833168869931,35.83670236199297
0,1408,15,14,180,20.991681490683863,440.6506918063195,17.158453326400203,13.59124926585928,20.991681490683863,205.2162593681653,11.07201277758192,8.639809616168627
0,1425,47,14,180,1.3384881615489903,1.7915505586067966,0.8603251854359624,12.31035980447518,1.3384881615489903,25.03022632664005,4.294079294792995,47.38013953191838
0,14328,39,14,180,0.8117423499624299,0.6589256427225281,0.589890472448365,8.448634372071224,0.8117423499624299,27.901377968222977,4.050417154361058,122.83657993135915
0,15099,55,14,180,1.113004213903808,1.238778380167633,0.794485417901027,12.044860330839926,1.113004213903808,12.7094318183684,2.3921124529093576,34.494941443453804
0,154623,27,14,180,0.6046289457116938,0.3655761619924343,0.4333523158331498,10.520804082401192,0.6046289457116938,3.670878718141545,1.6218917706386915,77.98890958976123
0,155998,24,14,180,28.39129752626377,806.0657752248313,23.412330328622243,26.98804124584967,28.39129752626377,1282.2437610921245,28.07083289588714,20.45142507510121
0,162992,34,14,180,9.037703196306824,81.68007906453458,6.371324187854637,21.241723125835318,9.037703196306824,302.4071980737779,14.513150119814227,34.9045649423044
0,165874,60,14,180,0.9080610784502624,0.8245749221962535,0.666814733830672,8.168500662780959,0.9080610784502624,23.243807581144637,3.94232562008177,50.82886567620152
0,167032,23,14,180,13.832992392879776,191.3516785414697,10.732236541403768,16.218766813509635,13.832992392879776,265.0989977823863,13.382948675638293,20.514969016482308
0,167033,44,14,180,15.307160957577109,234.30917658117295,6.00654341788925,17.87145021531592,15.307160957577109,2395.717332535492,39.152655600083975,132.52525586861324
0,169006,23,14,180,12.770228333573852,163.0787316916124,9.868289435419904,28.24449016413329,12.770228333573852,548.5907626851372,17.019990865031566,67.57107912288026
0,174635,39,14,180,1.368398489105358,1.8725144249858268,1.0417024673539053,12.751452350686632,1.368398489105358,62.15637800901239,6.310539597028706,68.32159447669038
0,17631,32,14,180,1.0829889794097574,1.1728651295229875,0.7827323586594714,14.914352569299169,1.0829889794097574,10.297041106554987,2.479475946867704,75.83720093317396
0,182190,39,14,180,4.576269718724255,20.942244538512576,3.834223843561868,25.209529591995512,4.576269718724255,38.765939818628205,4.774772489055839,25.95596961030412
0,183286,35,14,180,0.7189956378366056,0.5169547272280672,0.4010821536635169,9.412053857271587,0.7189956378366056,15.212589472825837,2.654999137841181,37.56167870348403
0,190535,13,14,180,2.5621498446867967,6.5646118266285765,2.0086097093183906,23.892289072832156,2.5621498446867967,11.617332126870862,2.7334332063079296,24.691511748480576
0,190536,40,14,180,3.611758348282096,13.044798366385416,2.747248163815326,15.757717429901424,3.611758348282096,35.370122986097385,4.727946222613444,20.095030166072277
0,190538,67,14,180,1.7013606519977382,2.894628068166169,1.17978119492071,8.733832227575135,1.7013606519977382,211.1140036542247,11.691273363561384,72.73579349405983
0,19157,27,14,180,19.142421812194915,366.4323128359957,8.999499478520825,33.03384314160097,19.142421812194915,119.72447473622888,8.860890469866051,237.5170190467943
0,191838,9,14,180,6.016433861246557,36.19747640675416,4.640814645456225,25.76993315901109,6.016433861246557,17.784491009645336,3.113998363223257,27.21477869496254
0,2025,41,14,180,1.2039045677348883,1.449386208212929,0.833732041762736,10.342841177352884,1.2039045677348883,47.31745613214049,5.613352935709947,234.92197324524105
0,2028,45,14,180,0.484936028453989,0.235162951692728,0.3327433196646647,6.053120624826663,0.484936028453989,5.645637977484513,2.01703151619386,38.30061017986707
0,2029,82,14,180,2.486188063178718,6.181131085492345,1.954500368794437,16.565573107148126,2.486188063178718,25.668270234514157,4.5581331781975,83.21555003820107
0,2030,64,14,180,0.9437559247419788,0.8906752454855873,0.7092158325310975,9.051438500783163,0.9437559247419788,21.06918875922378,3.765554014993647,99.96028957286656
0,2032,36,14,180,0.7218856068419687,0.5211188293655974,0.4353027904269363,8.950615618038734,0.7218856068419687,24.423640338606344,4.154593456269859,58.668812696799286
0,203421,18,14,180,17.195560941218258,295.6873160831509,12.743209320168983,23.77314455980793,17.195560941218258,829.3112904213742,23.455465335814555,32.03612776972582
0,2040,51,14,180,5.4032894067737,29.195536413352883,4.586483312502148,32.206382657315444,5.4032894067737,97.96622776889856,8.009634095572169,124.59188841678775
0,206744,43,14,180,1.5912124788287003,2.531957152780177,0.7103152602690027,10.75989780706574,1.5912124788287003,259.469141264838,9.713078506568513,62.806169428920754
0,2081,56,14,180,1.1351823422211482,1.2886389500906918,0.9352332618195842,14.272510286666291,1.1351823422211482,12.391824244020496,2.600711963677882,45.22082585221207
0,2093,54,14,180,0.5541582041867662,0.3070913152675017,0.3425124862194402,12.110462915424256,0.5541582041867662,6.549846920797164,1.531515013768555,119.77230765456252
0,2099,27,14,180,0.1259981480143309,0.0158755333030412,0.0704913187142732,16.443240112378245,0.1259981480143309,0.2511575697466729,0.3899389030431907,67.93739880028058
0,22455,34,14,180,0.5636540607996484,0.3177059002559337,0.3841545741480148,10.395302925618616,0.5636540607996484,12.652182418907977,2.9048376367468114,52.30758331892884
0,22616,75,14,180,2.376927001487447,5.649781970400106,1.7870480477103805,12.88776429568183,2.376927001487447,26.201116792271137,4.705909034451866,73.8875224551261
0,22617,29,14,180,3.928406916236801,15.432380899537128,3.058513380674805,20.6184996622144,3.928406916236801,88.27541688671086,8.368679969631096,103.17335557785944
0,22618,59,14,180,0.8317881464621243,0.6918715205948963,0.5091459743394914,6.638253365390508,0.8317881464621243,14.945861867660824,3.165661904549603,146.40265664106528
